Order_ID,Order_Date,Customer_ID,Product_ID,Region,Quantity,Discount,Product_Name,Category,Sub_Category,Unit_Cost,Unit_Price,Sales,Cost,Profit
O007878,2026-06-02,C0824,P0079,East,5,0.0,Eco Chair 79,Furniture,Chairs,2016.15,2491.11,12455.550000000001,10080.75,2374.800000000001
O007879,2026-06-03,C0438,P0031,East,2,0.02,Classic Laptop 31,Electronics,Laptops,69933.07,80697.89,158167.8644,139866.14,18301.724399999977
O007880,2025-08-13,C0981,P0069,North,1,0.1,Smart Writing 69,Office Supplies,Writing,405.37,480.0,432.0,405.37,26.629999999999995
O007881,2025-03-05,C0169,P0021,East,5,0.1,Plus Storage 21,Furniture,Storage,3714.31,4987.83,22445.235,18571.55,3873.6850000000013
O007882,2026-03-20,C0748,P0030,West,3,0.05,Plus Sportswear 30,Sports,Sportswear,2685.72,3648.3,10397.655,8057.16,2340.495000000001
O007883,2025-09-01,C0786,P0023,East,2,0.05,Plus Paper 23,Office Supplies,Paper,219.16,267.24,507.756,438.32,69.43599999999998
O007884,2025-02-03,C0343,P0038,East,2,0.2,Classic Paper 38,Office Supplies,Paper,847.14,1157.66,1852.2560000000003,1694.28,157.97600000000034
O007885,2025-04-23,C0230,P0029,East,8,0.15,Plus Outdoor 29,Sports,Outdoor,5356.58,6584.1,44771.880000000005,42852.64,1919.2400000000052
O007886,2025-04-09,C0023,P0077,West,2,0.02,Eco Mobile 77,Electronics,Mobiles,37687.31,43013.51,84306.4796,75374.62,8931.85960000001
O007887,2026-01-15,C0988,P0032,South,5,0.05,Classic Mobile 32,Electronics,Mobiles,39140.16,48337.53,229603.2675,195700.80000000002,33902.46749999997
O007888,2026-06-30,C0676,P0062,East,4,0.0,Smart Mobile 62,Electronics,Mobiles,38532.59,45323.0,181292.0,154130.36,27161.640000000014
O007889,2026-05-06,C0281,P0091,East,5,0.05,Max Laptop 91,Electronics,Laptops,46411.29,57663.57,273901.95749999996,232056.45,41845.50749999995
O007890,2025-12-22,C0519,P0098,North,2,0.1,Max Paper 98,Office Supplies,Paper,236.6,319.72,575.4960000000001,473.2,102.2960000000001
O007891,2025-10-09,C0722,P0045,West,2,0.05,Classic Sportswear 45,Sports,Sportswear,3995.43,4800.76,9121.444,7990.86,1130.5839999999998
O007892,2026-02-01,C0253,P0049,South,2,0.05,Premium Chair 49,Furniture,Chairs,5654.65,7165.45,13614.355,11309.3,2305.0550000000003
O007893,2025-10-22,C0404,P0033,South,1,0.02,Classic Accessorie 33,Electronics,Accessories,4046.89,5294.55,5188.659,4046.89,1141.7689999999998
O007894,2025-06-21,C0133,P0004,North,3,0.02,Pro Chair 4,Furniture,Chairs,4053.96,5422.13,15941.062199999998,12161.880000000001,3779.1821999999975
O007895,2026-03-06,C0274,P0018,West,5,0.0,Plus Accessorie 18,Electronics,Accessories,2929.21,3911.69,19558.45,14646.05,4912.4000000000015
O007896,2026-06-17,C0618,P0070,South,6,0.02,Smart Kitchen 70,Home Appliances,Kitchen,11731.57,14191.12,83443.7856,70389.42,13054.365600000005
O007897,2025-09-09,C0232,P0064,South,4,0.0,Smart Chair 64,Furniture,Chairs,8357.78,10550.26,42201.04,33431.12,8769.919999999998
O007898,2026-06-01,C0545,P0028,East,1,0.1,Plus Fitnes 28,Sports,Fitness,1985.72,2257.92,2032.1280000000002,1985.72,46.40800000000013
O007899,2025-10-15,C0079,P0058,South,1,0.15,Premium Fitnes 58,Sports,Fitness,2598.09,3134.13,2664.0105,2598.09,65.92049999999972
O007900,2025-09-27,C0035,P0091,South,1,0.15,Max Laptop 91,Electronics,Laptops,46411.29,57663.57,49014.0345,46411.29,2602.7445000000007
O007901,2025-01-21,C0495,P0090,West,3,0.05,Eco Sportswear 90,Sports,Sportswear,3174.68,3987.83,11365.315499999999,9524.039999999999,1841.2754999999997
O007902,2026-03-15,C0110,P0056,North,1,0.02,Premium Cleaning 56,Home Appliances,Cleaning,1756.12,1989.94,1950.1412,1756.12,194.02120000000014
O007903,2026-05-14,C0321,P0020,South,1,0.05,Plus Table 20,Furniture,Tables,6892.15,8138.34,7731.423,6892.15,839.2730000000001
O007904,2026-02-26,C0575,P0077,East,3,0.05,Eco Mobile 77,Electronics,Mobiles,37687.31,43013.51,122588.50349999999,113061.93,9526.573499999999
O007905,2025-04-19,C0981,P0092,North,6,0.02,Max Mobile 92,Electronics,Mobiles,35627.15,41708.79,245247.68519999998,213762.90000000002,31484.785199999955
O007906,2025-03-16,C0328,P0034,South,1,0.0,Classic Chair 34,Furniture,Chairs,6770.92,8182.94,8182.94,6770.92,1412.0199999999995
O007907,2026-01-06,C0967,P0087,North,5,0.0,Eco Small Appliance 87,Home Appliances,Small Appliances,6803.75,7661.83,38309.15,34018.75,4290.4000000000015
O007908,2025-09-27,C0809,P0010,East,3,0.0,Pro Kitchen 10,Home Appliances,Kitchen,5771.72,7805.3,23415.9,17315.16,6100.740000000002
O007909,2025-10-14,C0690,P0094,East,1,0.05,Max Chair 94,Furniture,Chairs,7498.54,9572.95,9094.3025,7498.54,1595.7624999999998
O007910,2026-08-04,C0384,P0022,East,2,0.02,Plus Stationery 22,Office Supplies,Stationery,659.93,814.72,1596.8512,1319.86,276.99120000000016
O007911,2026-03-30,C0364,P0005,East,4,0.0,Pro Table 5,Furniture,Tables,3602.57,4470.07,17880.28,14410.28,3469.999999999998
O007912,2025-10-03,C0232,P0044,South,2,0.05,Classic Outdoor 44,Sports,Outdoor,4467.6,6103.44,11596.535999999998,8935.2,2661.3359999999975
O007913,2025-01-15,C0616,P0009,North,3,0.0,Pro Writing 9,Office Supplies,Writing,394.86,483.13,1449.3899999999999,1184.58,264.80999999999995
O007914,2025-01-26,C0414,P0043,East,4,0.05,Classic Fitnes 43,Sports,Fitness,572.65,769.11,2922.618,2290.6,632.018
O007915,2026-03-09,C0294,P0004,South,1,0.05,Pro Chair 4,Furniture,Chairs,4053.96,5422.13,5151.0235,4053.96,1097.0635000000002
O007916,2026-05-30,C0547,P0042,East,3,0.0,Classic Small Appliance 42,Home Appliances,Small Appliances,2923.28,3593.3,10779.900000000001,8769.84,2010.0600000000013
O007917,2026-03-22,C0706,P0065,West,3,0.05,Smart Table 65,Furniture,Tables,11806.86,14287.54,40719.489,35420.58,5298.909
O007918,2025-09-29,C0174,P0098,North,8,0.05,Max Paper 98,Office Supplies,Paper,236.6,319.72,2429.8720000000003,1892.8,537.0720000000003
O007919,2025-01-24,C0392,P0041,North,2,0.0,Classic Cleaning 41,Home Appliances,Cleaning,733.55,998.36,1996.72,1467.1,529.6200000000001
O007920,2026-08-04,C0102,P0064,North,5,0.1,Smart Chair 64,Furniture,Chairs,8357.78,10550.26,47476.170000000006,41788.9,5687.270000000004
O007921,2026-08-14,C0836,P0055,North,1,0.0,Premium Kitchen 55,Home Appliances,Kitchen,1781.02,2036.38,2036.38,1781.02,255.36000000000013
O007922,2025-12-23,C0293,P0090,West,4,0.05,Eco Sportswear 90,Sports,Sportswear,3174.68,3987.83,15153.753999999999,12698.72,2455.0339999999997
O007923,2025-02-21,C0085,P0018,East,1,0.05,Plus Accessorie 18,Electronics,Accessories,2929.21,3911.69,3716.1054999999997,2929.21,786.8954999999996
O007924,2025-12-18,C0909,P0016,North,2,0.0,Plus Laptop 16,Electronics,Laptops,47347.31,64127.75,128255.5,94694.62,33560.880000000005
O007925,2026-06-27,C0201,P0087,South,2,0.05,Eco Small Appliance 87,Home Appliances,Small Appliances,6803.75,7661.83,14557.476999999999,13607.5,949.976999999999
O007926,2026-03-07,C0685,P0046,West,5,0.02,Premium Laptop 46,Electronics,Laptops,46154.3,60065.49,294320.901,230771.5,63549.40100000001
O007927,2026-03-28,C0541,P0036,East,2,0.1,Classic Storage 36,Furniture,Storage,3176.06,3834.34,6901.812000000001,6352.12,549.6920000000009
O007928,2025-03-03,C0297,P0090,North,1,0.1,Eco Sportswear 90,Sports,Sportswear,3174.68,3987.83,3589.047,3174.68,414.3670000000002
O007929,2025-03-19,C0056,P0066,South,5,0.0,Smart Storage 66,Furniture,Storage,5781.02,6663.48,33317.399999999994,28905.100000000002,4412.299999999992
O007930,2025-04-02,C0472,P0044,West,1,0.1,Classic Outdoor 44,Sports,Outdoor,4467.6,6103.44,5493.096,4467.6,1025.4959999999992
O007931,2026-07-03,C0016,P0005,North,3,0.0,Pro Table 5,Furniture,Tables,3602.57,4470.07,13410.21,10807.710000000001,2602.499999999998
O007932,2025-12-10,C0652,P0029,North,6,0.0,Plus Outdoor 29,Sports,Outdoor,5356.58,6584.1,39504.600000000006,32139.48,7365.120000000006
O007933,2026-05-06,C0066,P0004,South,2,0.05,Pro Chair 4,Furniture,Chairs,4053.96,5422.13,10302.047,8107.92,2194.1270000000004
O007934,2025-03-25,C0958,P0099,West,4,0.02,Max Writing 99,Office Supplies,Writing,473.09,624.06,2446.3151999999995,1892.36,553.9551999999996
O007935,2026-07-15,C0659,P0086,East,1,0.05,Eco Cleaning 86,Home Appliances,Cleaning,4824.87,6031.98,5730.380999999999,4824.87,905.5109999999995
O007936,2026-05-21,C0670,P0049,South,3,0.1,Premium Chair 49,Furniture,Chairs,5654.65,7165.45,19346.715,16963.949999999997,2382.765000000003
O007937,2025-06-07,C0912,P0072,North,3,0.05,Smart Small Appliance 72,Home Appliances,Small Appliances,2099.0,2411.53,6872.8605,6297.0,575.8604999999998
O007938,2026-06-18,C0472,P0085,West,1,0.1,Eco Kitchen 85,Home Appliances,Kitchen,5800.15,7429.3,6686.37,5800.15,886.2200000000003
O007939,2025-07-02,C0909,P0008,North,2,0.05,Pro Paper 8,Office Supplies,Paper,383.34,433.63,823.8969999999999,766.68,57.216999999999985
O007940,2025-05-25,C0581,P0052,North,6,0.1,Premium Stationery 52,Office Supplies,Stationery,92.69,113.71,614.034,556.14,57.894000000000005
O007941,2025-07-03,C0023,P0069,West,3,0.05,Smart Writing 69,Office Supplies,Writing,405.37,480.0,1368.0,1216.1100000000001,151.88999999999987
O007942,2026-07-06,C0702,P0021,West,8,0.1,Plus Storage 21,Furniture,Storage,3714.31,4987.83,35912.376000000004,29714.48,6197.896000000004
O007943,2026-07-09,C0760,P0027,West,3,0.05,Plus Small Appliance 27,Home Appliances,Small Appliances,4878.86,5850.57,16674.124499999998,14636.579999999998,2037.5445
O007944,2025-08-13,C0486,P0038,West,1,0.02,Classic Paper 38,Office Supplies,Paper,847.14,1157.66,1134.5068,847.14,287.3668000000001
O007945,2026-03-20,C0415,P0005,North,2,0.02,Pro Table 5,Furniture,Tables,3602.57,4470.07,8761.3372,7205.14,1556.1971999999996
O007946,2026-03-04,C0821,P0085,East,4,0.0,Eco Kitchen 85,Home Appliances,Kitchen,5800.15,7429.3,29717.2,23200.6,6516.600000000002
O007947,2026-05-14,C0888,P0061,East,1,0.02,Smart Laptop 61,Electronics,Laptops,56797.6,73859.0,72381.81999999999,56797.6,15584.219999999994
O007948,2025-07-23,C0657,P0008,East,2,0.02,Pro Paper 8,Office Supplies,Paper,383.34,433.63,849.9148,766.68,83.23480000000006
O007949,2025-12-01,C0896,P0086,North,8,0.05,Eco Cleaning 86,Home Appliances,Cleaning,4824.87,6031.98,45843.047999999995,38598.96,7244.087999999996
O007950,2026-02-28,C0305,P0018,North,2,0.0,Plus Accessorie 18,Electronics,Accessories,2929.21,3911.69,7823.38,5858.42,1964.96
O007951,2025-01-20,C0177,P0004,North,3,0.05,Pro Chair 4,Furniture,Chairs,4053.96,5422.13,15453.070499999998,12161.880000000001,3291.190499999997
O007952,2025-09-12,C0195,P0004,West,3,0.0,Pro Chair 4,Furniture,Chairs,4053.96,5422.13,16266.39,12161.880000000001,4104.509999999998
O007953,2026-03-15,C0922,P0037,North,1,0.0,Classic Stationery 37,Office Supplies,Stationery,79.91,94.38,94.38,79.91,14.469999999999999
O007954,2025-06-25,C0013,P0015,South,2,0.1,Pro Sportswear 15,Sports,Sportswear,1547.71,1953.74,3516.732,3095.42,421.3119999999999
O007955,2026-07-30,C0876,P0038,West,5,0.02,Classic Paper 38,Office Supplies,Paper,847.14,1157.66,5672.534,4235.7,1436.8339999999998
O007956,2025-01-23,C0166,P0027,North,5,0.2,Plus Small Appliance 27,Home Appliances,Small Appliances,4878.86,5850.57,23402.28,24394.3,-992.0200000000004
O007957,2026-07-31,C0150,P0085,North,4,0.05,Eco Kitchen 85,Home Appliances,Kitchen,5800.15,7429.3,28231.34,23200.6,5030.740000000002
O007958,2025-06-02,C0341,P0048,East,6,0.0,Premium Accessorie 48,Electronics,Accessories,329.41,374.24,2245.44,1976.46,268.98
O007959,2025-02-05,C0925,P0046,West,1,0.2,Premium Laptop 46,Electronics,Laptops,46154.3,60065.49,48052.392,46154.3,1898.091999999997
O007960,2025-07-21,C0557,P0046,East,3,0.1,Premium Laptop 46,Electronics,Laptops,46154.3,60065.49,162176.823,138462.90000000002,23713.92299999998
O007961,2026-05-03,C0174,P0048,North,5,0.02,Premium Accessorie 48,Electronics,Accessories,329.41,374.24,1833.776,1647.0500000000002,186.72599999999989
O007962,2026-04-15,C0167,P0059,North,3,0.05,Premium Outdoor 59,Sports,Outdoor,4077.94,5490.39,15647.6115,12233.82,3413.791500000001
O007963,2025-05-27,C0709,P0004,North,1,0.0,Pro Chair 4,Furniture,Chairs,4053.96,5422.13,5422.13,4053.96,1368.17
O007964,2025-05-19,C0718,P0075,South,3,0.0,Smart Sportswear 75,Sports,Sportswear,2909.68,3338.72,10016.16,8729.039999999999,1287.1200000000008
O007965,2026-02-14,C0594,P0019,North,2,0.0,Plus Chair 19,Furniture,Chairs,6932.49,9020.15,18040.3,13864.98,4175.32
O007966,2025-10-31,C0580,P0057,North,4,0.1,Premium Small Appliance 57,Home Appliances,Small Appliances,6638.11,7930.58,28550.088,26552.44,1997.648000000001
O007967,2026-05-06,C0097,P0019,South,3,0.02,Plus Chair 19,Furniture,Chairs,6932.49,9020.15,26519.240999999998,20797.47,5721.770999999997
O007968,2025-01-18,C0679,P0091,North,10,0.0,Max Laptop 91,Electronics,Laptops,46411.29,57663.57,576635.7,464112.9,112522.79999999993
O007969,2026-01-27,C0404,P0042,South,2,0.0,Classic Small Appliance 42,Home Appliances,Small Appliances,2923.28,3593.3,7186.6,5846.56,1340.04
O007970,2026-04-03,C0077,P0092,South,2,0.0,Max Mobile 92,Electronics,Mobiles,35627.15,41708.79,83417.58,71254.3,12163.279999999999
O007971,2026-08-17,C0996,P0005,East,2,0.0,Pro Table 5,Furniture,Tables,3602.57,4470.07,8940.14,7205.14,1734.999999999999
O007972,2026-03-06,C0237,P0048,West,3,0.02,Premium Accessorie 48,Electronics,Accessories,329.41,374.24,1100.2656,988.23,112.03559999999993
O007973,2025-06-12,C0708,P0025,South,3,0.05,Plus Kitchen 25,Home Appliances,Kitchen,9538.12,13156.71,37496.623499999994,28614.36,8882.263499999994
O007974,2025-03-20,C0291,P0067,West,1,0.1,Smart Stationery 67,Office Supplies,Stationery,153.61,205.09,184.58100000000002,153.61,30.971000000000004
O007975,2026-02-13,C0136,P0026,South,3,0.0,Plus Cleaning 26,Home Appliances,Cleaning,1742.36,2159.67,6479.01,5227.08,1251.9300000000003
O007976,2025-12-08,C0820,P0074,East,1,0.1,Smart Outdoor 74,Sports,Outdoor,4805.97,5559.01,5003.109,4805.97,197.13900000000012
O007977,2026-07-01,C0808,P0088,West,4,0.05,Eco Fitnes 88,Sports,Fitness,3722.17,4438.78,16867.363999999998,14888.68,1978.6839999999975
O007978,2026-04-01,C0889,P0062,North,2,0.02,Smart Mobile 62,Electronics,Mobiles,38532.59,45323.0,88833.08,77065.18,11767.900000000009
O007979,2025-11-30,C0881,P0093,East,3,0.1,Max Accessorie 93,Electronics,Accessories,3364.84,4451.81,12019.887,10094.52,1925.3670000000002
O007980,2025-09-28,C0367,P0007,East,3,0.0,Pro Stationery 7,Office Supplies,Stationery,242.85,277.76,833.28,728.55,104.73000000000002
O007981,2025-09-29,C0548,P0044,North,1,0.0,Classic Outdoor 44,Sports,Outdoor,4467.6,6103.44,6103.44,4467.6,1635.8399999999992
O007982,2025-06-08,C0902,P0087,East,4,0.0,Eco Small Appliance 87,Home Appliances,Small Appliances,6803.75,7661.83,30647.32,27215.0,3432.3199999999997
O007983,2025-01-13,C0248,P0027,East,3,0.05,Plus Small Appliance 27,Home Appliances,Small Appliances,4878.86,5850.57,16674.124499999998,14636.579999999998,2037.5445
O007984,2026-01-07,C0766,P0042,North,2,0.05,Classic Small Appliance 42,Home Appliances,Small Appliances,2923.28,3593.3,6827.27,5846.56,980.71
O007985,2025-05-30,C0214,P0073,North,3,0.02,Smart Fitnes 73,Sports,Fitness,5360.79,7223.83,21238.060199999996,16082.369999999999,5155.690199999997
O007986,2025-05-27,C0764,P0056,West,6,0.05,Premium Cleaning 56,Home Appliances,Cleaning,1756.12,1989.94,11342.658,10536.72,805.9380000000001
O007987,2025-04-01,C0070,P0003,West,2,0.1,Pro Accessorie 3,Electronics,Accessories,4852.77,5766.11,10378.998,9705.54,673.4579999999987
O007988,2025-05-15,C0746,P0013,South,4,0.1,Pro Fitnes 13,Sports,Fitness,1307.11,1725.01,6210.036,5228.44,981.5960000000005
O007989,2025-01-24,C0996,P0070,East,3,0.02,Smart Kitchen 70,Home Appliances,Kitchen,11731.57,14191.12,41721.8928,35194.71,6527.182800000002
O007990,2026-03-03,C0329,P0059,North,2,0.05,Premium Outdoor 59,Sports,Outdoor,4077.94,5490.39,10431.741,8155.88,2275.861
O007991,2025-09-27,C0016,P0038,North,1,0.1,Classic Paper 38,Office Supplies,Paper,847.14,1157.66,1041.894,847.14,194.75400000000002
O007992,2025-12-30,C0487,P0085,North,2,0.05,Eco Kitchen 85,Home Appliances,Kitchen,5800.15,7429.3,14115.67,11600.3,2515.370000000001
O007993,2026-02-11,C0174,P0083,North,3,0.05,Eco Paper 83,Office Supplies,Paper,674.11,927.67,2643.8594999999996,2022.33,621.5294999999996
O007994,2026-08-07,C0699,P0089,West,4,0.05,Eco Outdoor 89,Sports,Outdoor,1036.29,1187.47,4512.3859999999995,4145.16,367.22599999999966
O007995,2025-02-19,C0806,P0068,South,2,0.0,Smart Paper 68,Office Supplies,Paper,626.35,756.48,1512.96,1252.7,260.26
O007996,2025-10-07,C0737,P0086,East,5,0.1,Eco Cleaning 86,Home Appliances,Cleaning,4824.87,6031.98,27143.91,24124.35,3019.5600000000013
O007997,2025-06-21,C0274,P0069,West,1,0.0,Smart Writing 69,Office Supplies,Writing,405.37,480.0,480.0,405.37,74.63
O007998,2025-11-11,C0524,P0001,West,2,0.15,Pro Laptop 1,Electronics,Laptops,58322.43,76089.18,129351.60599999999,116644.86,12706.745999999985
O007999,2026-07-11,C0822,P0050,East,1,0.0,Premium Table 50,Furniture,Tables,12017.44,13871.86,13871.86,12017.44,1854.42
O008000,2026-03-31,C0219,P0081,North,1,0.05,Eco Storage 81,Furniture,Storage,3275.15,3967.74,3769.3529999999996,3275.15,494.2029999999995
O008001,2026-02-25,C0943,P0073,South,6,0.02,Smart Fitnes 73,Sports,Fitness,5360.79,7223.83,42476.12039999999,32164.739999999998,10311.380399999995
O008002,2025-10-21,C0513,P0009,South,1,0.05,Pro Writing 9,Office Supplies,Writing,394.86,483.13,458.9735,394.86,64.11349999999999
O008003,2026-03-02,C0399,P0053,South,1,0.0,Premium Paper 53,Office Supplies,Paper,247.0,290.88,290.88,247.0,43.879999999999995
O008004,2025-01-24,C0111,P0088,North,6,0.1,Eco Fitnes 88,Sports,Fitness,3722.17,4438.78,23969.412,22333.02,1636.3919999999998
O008005,2026-01-13,C0987,P0010,South,10,0.02,Pro Kitchen 10,Home Appliances,Kitchen,5771.72,7805.3,76491.94,57717.200000000004,18774.739999999998
O008006,2025-12-26,C0464,P0084,South,2,0.1,Eco Writing 84,Office Supplies,Writing,388.64,479.17,862.5060000000001,777.28,85.22600000000011
O008007,2025-08-24,C0789,P0081,North,1,0.0,Eco Storage 81,Furniture,Storage,3275.15,3967.74,3967.74,3275.15,692.5899999999997
O008008,2025-05-22,C0641,P0077,West,2,0.15,Eco Mobile 77,Electronics,Mobiles,37687.31,43013.51,73122.967,75374.62,-2251.652999999991
O008009,2026-05-14,C0093,P0029,South,4,0.0,Plus Outdoor 29,Sports,Outdoor,5356.58,6584.1,26336.4,21426.32,4910.080000000002
O008010,2025-02-09,C0451,P0036,South,1,0.1,Classic Storage 36,Furniture,Storage,3176.06,3834.34,3450.9060000000004,3176.06,274.84600000000046
O008011,2025-02-20,C0396,P0087,West,5,0.05,Eco Small Appliance 87,Home Appliances,Small Appliances,6803.75,7661.83,36393.6925,34018.75,2374.9424999999974
O008012,2025-10-20,C0892,P0027,South,1,0.02,Plus Small Appliance 27,Home Appliances,Small Appliances,4878.86,5850.57,5733.558599999999,4878.86,854.6985999999997
O008013,2025-06-25,C0924,P0018,East,3,0.15,Plus Accessorie 18,Electronics,Accessories,2929.21,3911.69,9974.8095,8787.630000000001,1187.1794999999984
O008014,2026-04-11,C0551,P0018,East,1,0.05,Plus Accessorie 18,Electronics,Accessories,2929.21,3911.69,3716.1054999999997,2929.21,786.8954999999996
O008015,2026-02-09,C0933,P0009,North,1,0.02,Pro Writing 9,Office Supplies,Writing,394.86,483.13,473.4674,394.86,78.60739999999998
O008016,2026-04-26,C0479,P0067,West,1,0.1,Smart Stationery 67,Office Supplies,Stationery,153.61,205.09,184.58100000000002,153.61,30.971000000000004
O008017,2025-08-10,C0316,P0007,West,2,0.02,Pro Stationery 7,Office Supplies,Stationery,242.85,277.76,544.4096,485.7,58.709599999999966
O008018,2026-04-08,C0671,P0058,South,2,0.1,Premium Fitnes 58,Sports,Fitness,2598.09,3134.13,5641.434,5196.18,445.2539999999999
O008019,2026-06-12,C0698,P0079,West,4,0.0,Eco Chair 79,Furniture,Chairs,2016.15,2491.11,9964.44,8064.6,1899.8400000000001
O008020,2025-08-23,C0993,P0030,East,1,0.05,Plus Sportswear 30,Sports,Sportswear,2685.72,3648.3,3465.885,2685.72,780.1650000000004
O008021,2025-08-20,C0353,P0073,West,2,0.0,Smart Fitnes 73,Sports,Fitness,5360.79,7223.83,14447.66,10721.58,3726.08
O008022,2026-07-01,C0768,P0061,South,5,0.0,Smart Laptop 61,Electronics,Laptops,56797.6,73859.0,369295.0,283988.0,85307.0
O008023,2025-02-06,C0239,P0091,North,10,0.0,Max Laptop 91,Electronics,Laptops,46411.29,57663.57,576635.7,464112.9,112522.79999999993
O008024,2025-08-26,C0104,P0100,East,1,0.0,Max Kitchen 100,Home Appliances,Kitchen,860.54,964.11,964.11,860.54,103.57000000000005
O008025,2025-03-27,C0907,P0082,South,3,0.0,Eco Stationery 82,Office Supplies,Stationery,614.11,768.77,2306.31,1842.33,463.98
O008026,2025-01-22,C0878,P0095,North,4,0.02,Max Table 95,Furniture,Tables,9139.66,10381.39,40695.0488,36558.64,4136.408799999997
O008027,2025-03-23,C0029,P0017,West,1,0.1,Plus Mobile 17,Electronics,Mobiles,22329.82,30143.75,27129.375,22329.82,4799.555
O008028,2025-10-15,C0089,P0053,West,8,0.05,Premium Paper 53,Office Supplies,Paper,247.0,290.88,2210.6879999999996,1976.0,234.68799999999965
O008029,2026-03-10,C0375,P0006,North,5,0.0,Pro Storage 6,Furniture,Storage,5485.98,6595.86,32979.299999999996,27429.899999999998,5549.399999999998
O008030,2025-07-19,C0397,P0039,North,2,0.0,Classic Writing 39,Office Supplies,Writing,166.21,197.59,395.18,332.42,62.75999999999999
O008031,2026-06-05,C0563,P0025,North,8,0.05,Plus Kitchen 25,Home Appliances,Kitchen,9538.12,13156.71,99990.99599999998,76304.96,23686.03599999998
O008032,2025-10-19,C0364,P0042,East,1,0.02,Classic Small Appliance 42,Home Appliances,Small Appliances,2923.28,3593.3,3521.434,2923.28,598.154
O008033,2026-08-05,C0950,P0042,West,1,0.0,Classic Small Appliance 42,Home Appliances,Small Appliances,2923.28,3593.3,3593.3,2923.28,670.02
O008034,2026-07-29,C0147,P0059,East,2,0.0,Premium Outdoor 59,Sports,Outdoor,4077.94,5490.39,10980.78,8155.88,2824.9000000000005
O008035,2026-04-26,C0314,P0038,West,1,0.0,Classic Paper 38,Office Supplies,Paper,847.14,1157.66,1157.66,847.14,310.5200000000001
O008036,2026-07-18,C0548,P0031,North,3,0.05,Classic Laptop 31,Electronics,Laptops,69933.07,80697.89,229988.98649999997,209799.21000000002,20189.77649999995
O008037,2026-03-21,C0796,P0029,South,2,0.05,Plus Outdoor 29,Sports,Outdoor,5356.58,6584.1,12509.79,10713.16,1796.630000000001
O008038,2026-06-29,C0452,P0009,West,1,0.0,Pro Writing 9,Office Supplies,Writing,394.86,483.13,483.13,394.86,88.26999999999998
O008039,2025-06-15,C0899,P0001,North,5,0.0,Pro Laptop 1,Electronics,Laptops,58322.43,76089.18,380445.89999999997,291612.15,88833.74999999994
O008040,2025-08-23,C0506,P0080,East,2,0.15,Eco Table 80,Furniture,Tables,9055.43,10418.21,17710.957,18110.86,-399.90300000000207
O008041,2026-04-15,C0486,P0087,West,2,0.0,Eco Small Appliance 87,Home Appliances,Small Appliances,6803.75,7661.83,15323.66,13607.5,1716.1599999999999
O008042,2025-10-11,C0101,P0072,East,8,0.0,Smart Small Appliance 72,Home Appliances,Small Appliances,2099.0,2411.53,19292.24,16792.0,2500.2400000000016
O008043,2026-05-30,C0107,P0047,North,4,0.0,Premium Mobile 47,Electronics,Mobiles,29477.41,37354.24,149416.96,117909.64,31507.319999999992
O008044,2026-06-20,C0857,P0076,South,3,0.05,Eco Laptop 76,Electronics,Laptops,37038.26,47803.81,136240.85849999997,111114.78,25126.078499999974
O008045,2025-07-25,C0937,P0010,West,2,0.1,Pro Kitchen 10,Home Appliances,Kitchen,5771.72,7805.3,14049.54,11543.44,2506.1000000000004
O008046,2026-05-22,C0291,P0016,West,8,0.0,Plus Laptop 16,Electronics,Laptops,47347.31,64127.75,513022.0,378778.48,134243.52000000002
O008047,2025-04-21,C0349,P0047,North,5,0.0,Premium Mobile 47,Electronics,Mobiles,29477.41,37354.24,186771.19999999998,147387.05,39384.149999999994
O008048,2025-08-16,C0617,P0043,West,1,0.15,Classic Fitnes 43,Sports,Fitness,572.65,769.11,653.7435,572.65,81.09350000000006
O008049,2025-12-05,C0733,P0024,West,3,0.0,Plus Writing 24,Office Supplies,Writing,317.28,392.84,1178.52,951.8399999999999,226.68000000000006
O008050,2025-06-08,C0588,P0008,South,3,0.0,Pro Paper 8,Office Supplies,Paper,383.34,433.63,1300.8899999999999,1150.02,150.8699999999999
O008051,2026-01-09,C0227,P0075,East,2,0.05,Smart Sportswear 75,Sports,Sportswear,2909.68,3338.72,6343.567999999999,5819.36,524.2079999999996
O008052,2026-01-09,C0596,P0026,West,6,0.0,Plus Cleaning 26,Home Appliances,Cleaning,1742.36,2159.67,12958.02,10454.16,2503.8600000000006
O008053,2025-05-26,C0977,P0007,West,1,0.0,Pro Stationery 7,Office Supplies,Stationery,242.85,277.76,277.76,242.85,34.91
O008054,2026-05-08,C0588,P0079,South,1,0.15,Eco Chair 79,Furniture,Chairs,2016.15,2491.11,2117.4435,2016.15,101.29349999999977
O008055,2026-02-08,C0761,P0015,South,8,0.05,Pro Sportswear 15,Sports,Sportswear,1547.71,1953.74,14848.423999999999,12381.68,2466.743999999999
O008056,2025-08-06,C0767,P0048,East,3,0.1,Premium Accessorie 48,Electronics,Accessories,329.41,374.24,1010.4480000000001,988.23,22.218000000000075
O008057,2025-06-12,C0050,P0003,East,1,0.0,Pro Accessorie 3,Electronics,Accessories,4852.77,5766.11,5766.11,4852.77,913.3399999999992
O008058,2026-06-20,C0868,P0016,East,2,0.1,Plus Laptop 16,Electronics,Laptops,47347.31,64127.75,115429.95,94694.62,20735.33
